full_ticker,ticker,name,name_short,name_eng,listed_data,market,security_category,related_department,preferred,face_value,shares_available,corp_code,corp_code2,industry_code
KR7011780004,011780,금호석유화학보통주,금호석유,KumhoPetrochemical,1988/01/22,KOSPI,주권,,보통주,5000,30467691,00106368,,201
KR7214330003,214330,금호에이치티보통주,금호에이치티,"Kumho HT, Inc.",2015/11/11,KOSPI,주권,,보통주,500,132904718,00105606,00105606,303
KR7001210004,001210,금호전기보통주,금호전기,KumhoElectric,1973/11/15,KOSPI,주권,,보통주,500,16467501,00106395,00106395,28410
KR7073240004,073240,금호타이어보통주,금호타이어,"KUMHOTIRECO.,INC",2005/02/17,KOSPI,주권,,보통주,5000,287260287,00481454,00481454,22111
KR7036190007,036190,금화피에스시,금화피에스시,"GEUMHWA PSC CO.,LTD.",2000/12/26,KOSDAQ,주권,우량기업부,보통주,500,6000000,00176516,00176516,423
KR7049080005,049080,기가레인,기가레인,"GIGALANE Co., Ltd.",2013/12/19,KOSDAQ,주권,중견기업부,보통주,500,79243240,00377018,00377018,292
KR7035460005,035460,기산텔레콤,기산텔레콤,"Kisan Telecom CO.,Ltd",1999/11/18,KOSDAQ,주권,벤처기업부,보통주,500,14577340,00258421,00258421,2642
KR7092440007,092440,기신정기 보통주,기신정기,KISHIN CORPORATION,2007/10/30,KOSPI,주권,,보통주,500,29200000,00106614,00106614,29294
KR7000270009,000270,기아보통주,기아,KIA CORPORATION,1973/07/21,KOSPI,주권,,보통주,5000,405363347,00106641,00106641,30121
KR7013700000,013700,까뮤이앤씨보통주,까뮤이앤씨,CAMUS ENGINEERING & CONSTRUCTION Inc.,1989/11/30,KOSPI,주권,,보통주,500,45152280,00129420,00129420,41121
KR7308100007,308100,까스텔바작,까스텔바작,"Castelbajac Co., Ltd.",2019/06/10,KOSDAQ,주권,우량기업부,보통주,500,6596700,01181807,01181807,4741
KR7004540001,004540,깨끗한나라보통주,깨끗한나라,KleanNara,1975/06/25,KOSPI,주권,,보통주,1000,37240693,00113492,00113492,1712
KR7187790001,187790,나노,나노,"NANO. Co., Ltd.",2014/05/08,KOSDAQ,주권,벤처기업부,보통주,500,27067695,00994994,00994994,20129
KR7286750005,286750,나노브릭,나노브릭,"NANOBRICK Co., Ltd.",2019/08/19,KOSDAQ,주권,기술성장기업부,보통주,500,9302068,01136001,01136001,20129
KR7151910007,151910,나노스,나노스,"NANOS Co.,Ltd.",2012/08/02,KOSDAQ,주권,중견기업부,보통주,100,148625347,00653103,00653103,262
KR7121600001,121600,나노신소재,나노신소재,"Advanced Nano Products Co.,Ltd",2011/02/09,KOSDAQ,주권,벤처기업부,보통주,500,10848333,00439965,00439965,2049
KR7247660004,247660,나노씨엠에스,나노씨엠에스,"NANOCMS CO.,LTD",2021/03/09,KOSDAQ,주권,기술성장기업부,보통주,500,4208920,00660459,00660459,2629
KR7039860002,039860,나노엔텍,나노엔텍,"NanoenTek,Inc.",2000/08/16,KOSDAQ,주권,중견기업부,보통주,500,26798327,00230425,00230425,27199
KR7091970004,091970,나노캠텍,나노캠텍,Nano Chem Tech Inc.,2007/01/30,KOSDAQ,주권,벤처기업부,보통주,500,28080425,00542074,00542074,2229
KR7244880001,244880,나눔테크,나눔테크,NANOOM,2016/06/01,KONEX,주권,일반기업부,보통주,500,5020000,01117422,01117422,27199
KR7288490006,288490,나라소프트,나라소프트,NARASOFT,2018/11/23,KONEX,주권,일반기업부,보통주,100,31480000,01267550,01267550,582
KR7051490001,051490,나라엠앤디,나라엠앤디,"NARA MOLD & DIE CO., LTD.",2001/06/12,KOSDAQ,주권,중견기업부,보통주,500,14200000,00297095,00297095,29294
KR7190510008,190510,나무가,나무가,"Namuga Co.,Ltd",2015/11/12,KOSDAQ,주권,중견기업부,보통주,500,13742180,00819374,00819374,262
KR7242040004,242040,나무기술,나무기술,"NAMU TECH CO.,LTD.",2016/09/07,KOSDAQ,주권,기술성장기업부,보통주,100,34241700,01136348,,582
KR7089600001,089600,나스미디어,나스미디어,"Nasmedia Co., Ltd.",2013/07/17,KOSDAQ,주권,우량기업부,보통주,500,9604910,00486097,00486097,71310
KR7293580007,293580,나우아이비캐피탈,나우IB,NAU IB Capital,2018/10/04,KOSDAQ,주권,벤처기업부,보통주,5000,9577000,00651017,00651017,64919
KR7257990002,257990,나우코스,나우코스,NOWCOS,2020/12/30,KONEX,주권,일반기업부,보통주,500,3912595,00425254,00425254,20423
KR7138610001,138610,나이벡,나이벡,"NIBEC CO., LTD.",2011/07/13,KOSDAQ,주권,기술성장기업부,보통주,500,9902979,00767628,00767628,21300
KR7130580004,130580,나이스디앤비,나이스디앤비,"NICE D&B CO., LTD.",2011/12/22,KOSDAQ,주권,우량기업부,보통주,500,15400000,00606293,00606293,75993
KR7036800001,036800,나이스정보통신,나이스정보통신,NICE INFORMATION&TELECOMMUNICATION INC.,2000/05/03,KOSDAQ,주권,우량기업부,보통주,500,10000000,00264945,00264945,61299
KR7030190003,030190,나이스평가정보,NICE평가정보,"NICE Information Service Co., Ltd.",2000/05/16,KOSDAQ,주권,우량기업부,보통주,500,60714820,00158325,00158325,63991
KR7267320000,267320,나인테크,나인테크,"Naintech. CO.,LTD.",2017/06/22,KOSDAQ,주권,우량기업부,보통주,100,39396554,01208849,01208849,292
KR7001260009,001260,남광토건보통주,남광토건,NamkwangEngineering&Construction,1976/12/28,KOSPI,주권,,보통주,5000,9828901,00107066,00107066,41221
KR7008350001,008350,남선알미늄보통주,남선알미늄,NamsunAluminium,1978/05/22,KOSPI,주권,,보통주,500,110179090,00107224,00107224,24222
KR7004270005,004270,남성보통주,남성,Namsung,1989/11/14,KOSPI,주권,,보통주,500,36212160,00172185,00172185,467
KR7003920006,003920,남양유업보통주,남양유업,NamyangDairyProducts,1978/06/24,KOSPI,주권,,보통주,5000,720000,00107598,00107598,10501
KR7025860008,025860,남해화학보통주,남해화학,NamhaeChemical,1995/11/10,KOSPI,주권,,보통주,1000,49678843,00107987,00107987,20312
KR7111710000,111710,남화산업,남화산업,"Namhwa Industrial Co.,Ltd",2018/11/29,KOSDAQ,주권,중견기업부,보통주,200,20588000,00245694,00245694,91121
KR7091590000,091590,남화토건,남화토건,"Nam Hwa Construction Company, Limited",2012/01/31,KOSDAQ,주권,우량기업부,보통주,500,11740000,00108001,00108001,411
KR7168330009,168330,내츄럴엔도텍,내츄럴엔도텍,"Naturalendo Tech Co., Ltd",2013/10/31,KOSDAQ,주권,관리종목(소속부없음),보통주,500,29157684,00923792,00923792,70111
KR7094860004,094860,네오리진,네오리진,NEORIGIN,2007/04/16,KOSDAQ,주권,벤처기업부,보통주,100,53678041,00599106,00599106,58221
KR7253590004,253590,네오셈,네오셈,Neosem Inc.,2018/04/04,KOSDAQ,주권,벤처기업부,보통주,100,37599088,01170865,01170865,292
KR7212560007,212560,네오오토,네오오토,"NEOOTO Co., Ltd.",2015/11/18,KOSDAQ,주권,우량기업부,보통주,500,7874963,00876865,00876865,303
KR7095660007,095660,네오위즈,네오위즈,NEOWIZ,2007/07/02,KOSDAQ,주권,우량기업부,보통주,500,22033719,00628860,00628860,5821
KR7042420000,042420,네오위즈홀딩스,네오위즈홀딩스,NEOWIZ HOLDINDS Corporation,2000/06/27,KOSDAQ,주권,우량기업부,보통주,500,8856866,00266952,00266952,582
KR8840140006,950220,네오이뮨텍(Reg.S),네오이뮨텍(Reg.S),"NeoImmuneTech, Inc.(Reg.S)",2021/03/16,KOSDAQ,주식예탁증권,외국기업(소속부없음),보통주,0,98392010,01511558,,70130
KR7311390009,311390,네오크레마,네오크레마,"Neo Cremar Co., Ltd.",2019/08/22,KOSDAQ,주권,벤처기업부,보통주,500,7315995,01219155,01219155,10749
KR7085910008,085910,네오티스,네오티스,"NEO TECHNICAL SYSTEM CO., LTD",2007/10/01,KOSDAQ,주권,중견기업부,보통주,500,12781259,00447928,00447928,303
KR7092730001,092730,네오팜,네오팜,"Neopharm CO., LTD.",2007/01/30,KOSDAQ,주권,우량기업부,보통주,500,8207361,00551920,00551920,20423
KR7290660000,290660,네오펙트,네오펙트,"NEOFECT Co.,Ltd",2018/11/28,KOSDAQ,주권,기술성장기업부,보통주,500,18906280,01246034,01246034,27199
KR7306620006,306620,네온테크,네온테크,"Neontech Co., Ltd.",2018/10/31,KOSDAQ,주권,벤처기업부,보통주,100,39694045,01325429,01325429,292
KR7153460001,153460,네이블커뮤니케이션즈,네이블,"Nable Communications, Inc.",2012/07/19,KOSDAQ,주권,벤처기업부,보통주,500,6530014,00842585,,58222
KR7007390008,007390,네이처셀,네이처셀,"NATURECELL CO.,LTD.",1992/11/30,KOSDAQ,주권,중견기업부,보통주,500,61406455,00117276,00117276,211
KR7086220001,086220,네추럴에프앤피,네추럴FNP,Natural F&P,2015/07/09,KONEX,주권,일반기업부,보통주,500,10573865,00523176,00523176,10799
KR7033640004,033640,네패스,네패스,NEPES Corporation,1999/12/14,KOSDAQ,주권,중견기업부,보통주,500,23059202,00227333,00227333,261
KR7330860008,330860,네패스아크,네패스아크,Nepes Ark Corporation,2020/11/17,KOSDAQ,주권,중견기업부,보통주,500,12184045,01368354,01368354,739
KR7005720008,005720,넥센보통주,넥센,NEXEN,1987/12/19,KOSPI,주권,,보통주,500,53543977,00167192,00167192,221
KR7002350007,002350,넥센타이어보통주,넥센타이어,NEXENTIRE,1976/05/19,KOSPI,주권,,보통주,500,97667877,00173874,00173874,22111
KR7089140008,089140,넥스턴바이오사이언스,넥스턴바이오,NEXTURNBIOSCIENCE,2006/11/01,KOSDAQ,주권,벤처기업부,보통주,500,33220864,00416414,00416414,231
KR7065170003,065170,넥스트비티,넥스트BT,"NEXT BT Co., LTD.",2002/11/19,KOSDAQ,주권,중견기업부,보통주,500,88239565,00384717,00384717,463
KR7003580008,003580,넥스트사이언스보통주,넥스트사이언스,NEXT SCIENCE,1990/03/23,KOSPI,주권,,보통주,500,41665837,00169048,00169048,072
KR7137940003,137940,넥스트아이,넥스트아이,"NextEye Co., Ltd.",2011/06/14,KOSDAQ,주권,중견기업부,보통주,100,77116173,00614593,00614593,27216
KR7160550000,160550,넥스트엔터테인먼트월드,NEW,"Next Entertainment World Co., Ltd.",2014/12/23,KOSDAQ,주권,중견기업부,보통주,500,27906106,00974927,00974927,591
KR7348210006,348210,넥스틴,넥스틴,NEXTIN Inc.,2020/10/08,KOSDAQ,주권,기술성장기업부,보통주,500,9563400,01080252,01080252,29271
KR7041140005,041140,넥슨지티,넥슨지티,"Nexon GT Co., Ltd.",2000/07/25,KOSDAQ,주권,중견기업부,보통주,500,35373322,00266943,00266943,5821
KR7217270008,217270,넵튠,넵튠,Neptune Company,2015/06/18,KOSDAQ,주권,중견기업부,보통주,500,31711822,01067808,01067808,582
KR7225570001,225570,넷게임즈,넷게임즈,"NAT GAMES Co., Ltd.",2015/09/25,KOSDAQ,주권,중견기업부,보통주,500,28850967,01096341,01096341,582
KR7251270005,251270,넷마블보통주,넷마블,Netmarble Corporation,2017/05/12,KOSPI,주권,,보통주,100,85953502,00904672,00904672,5821
KR7317860005,317860,노드메이슨,노드메이슨,Nordmason,2019/12/06,KONEX,주권,일반기업부,보통주,500,3761258,01328170,01328170,20423
KR7104620000,104620,노랑풍선,노랑풍선,"Yellow Balloon Tour Co., Ltd.",2019/01/30,KOSDAQ,주권,중견기업부,보통주,500,14296950,00632845,00632845,75210
KR7090350000,090350,노루페인트 보통주,노루페인트,NOROO PAINT,2006/07/03,KOSPI,주권,,보통주,500,20000000,00583442,00583442,20411
KR7000320002,000320,노루홀딩스보통주,노루홀딩스,NorooHoldings,1973/08/10,KOSPI,주권,,보통주,500,13291151,00113508,00113508,64992
KR7194700001,194700,노바렉스,노바렉스,"NOVAREX Co., Ltd.",2018/11/14,KOSDAQ,주권,우량기업부,보통주,500,9003740,00811372,00811372,10797
KR7285490009,285490,노바텍,노바텍,NOVATECH,2018/11/02,KOSDAQ,주권,벤처기업부,보통주,500,10081744,01259232,01259232,339
KR7229500004,229500,노브메타파마,노브메타파마,NOVMETAPHARMA,2015/10/28,KONEX,주권,일반기업부,보통주,500,8962867,01065785,01065785,70113
KR7278650007,278650,노터스,노터스,"KNOTUS Co.,Ltd.",2019/11/27,KOSDAQ,주권,벤처기업부,보통주,100,7619368,01189438,01189438,70113
KR7144510005,144510,녹십자랩셀,녹십자랩셀,Green Cross Lab Cell Corporation,2016/06/23,KOSDAQ,주권,벤처기업부,보통주,500,10554054,01010642,01010642,73909
KR7006280002,006280,녹십자보통주,녹십자,Green Cross Corporation,1989/08/01,KOSPI,주권,,보통주,5000,11686538,00129679,00129679,21210
KR7031390008,031390,녹십자셀,녹십자셀,GREEN CROSS CELL CORPORATION,1998/09/25,KOSDAQ,주권,벤처기업부,보통주,500,13035197,00198378,00198378,21102
KR7142280007,142280,녹십자엠에스,녹십자엠에스,Green Cross Medical Science Corporation,2014/12/17,KOSDAQ,주권,중견기업부,보통주,500,21117283,00513948,00513948,21300
KR7234690006,234690,녹십자웰빙,녹십자웰빙,GREEN CROSS WellBeing Corporation,2019/10/14,KOSDAQ,주권,우량기업부,보통주,500,17752276,01135057,01135057,21210
KR7005250006,005250,녹십자홀딩스보통주,녹십자홀딩스,Green Cross Holdings Corporation,1978/08/28,KOSPI,주권,,보통주,500,47028210,00108135,00108135,715
KR7065560005,065560,녹원씨엔아이,녹원씨엔아이,"Nokwon Commercials & Industries, Inc.",2003/07/01,KOSDAQ,주권,관리종목(소속부없음),보통주,500,17260625,00393469,00393469,181
KR7004370003,004370,농심보통주,농심,Nongshim,1976/06/30,KOSPI,주권,,보통주,5000,6082642,00108241,00108241,107
KR7072710007,072710,농심홀딩스보통주,농심홀딩스,NongshimHoldings,2003/07/30,KOSPI,주권,,보통주,5000,4637790,00459871,00459871,64992
KR7154030001,154030,농업회사법인 아시아종묘,아시아종묘,"ASIA SEED Co.,Ltd.",2018/02/12,KOSDAQ,주권,기술성장기업부,보통주,500,10619969,00867478,,011
KR7054050000,054050,농업회사법인농우바이오,농우바이오,"NONG WOO BIO CO.,LTD.",2002/04/02,KOSDAQ,주권,우량기업부,보통주,500,16030561,00176835,00176835,01123
KR7069140002,069140,누리플랜,누리플랜,"Nuriplan Co., Ltd",2010/10/26,KOSDAQ,주권,벤처기업부,보통주,500,7102743,00410997,00410997,25112
KR7040160004,040160,누리플렉스,누리플렉스,NuriFlex,2000/08/29,KOSDAQ,주권,중견기업부,보통주,500,12055535,00269889,00269889,58221
KR7126870005,126870,뉴로스,뉴로스,"NEUROS Co., Ltd.",2012/02/15,KOSDAQ,주권,관리종목(소속부없음),보통주,500,35639385,00638539,00638539,29173
KR7060260007,060260,뉴보텍,뉴보텍,"NUVOTEC Co., Ltd",2002/02/05,KOSDAQ,주권,벤처기업부,보통주,500,33433750,00351375,00351375,22211
KR7012340006,012340,뉴인텍,뉴인텍,"NUIN TEK CO., LTD",1997/02/12,KOSDAQ,주권,벤처기업부,보통주,500,30044502,00105040,00105040,26291
KR7214870008,214870,뉴지랩파마,뉴지랩파마,NewGLAB Pharma,2015/10/13,KOSDAQ,주권,중견기업부,보통주,500,30432477,00820389,00820389,465
KR7270870009,270870,뉴트리,뉴트리,"Newtree Co., Ltd.",2018/12/13,KOSDAQ,주권,우량기업부,보통주,500,9113224,01214248,01214248,10797
KR7144960002,144960,뉴파워프라즈마,뉴파워프라즈마,"New Power Plasma Co.,Ltd",2016/11/30,KOSDAQ,주권,우량기업부,보통주,100,43692624,00521390,00521390,29271
KR7085670008,085670,뉴프렉스,뉴프렉스,"NEWFLEX TECHNOLOGY Co., LTD.",2006/01/17,KOSDAQ,주권,중견기업부,보통주,500,23646878,00493510,00493510,2622
KR7119860005,119860,다나와,다나와,"DANAWA Co., Ltd",2011/01/24,KOSDAQ,주권,우량기업부,보통주,500,13074822,00585608,00585608,58221
KR7064260003,064260,다날,다날,"DANAL CO., LTD.",2004/07/23,KOSDAQ,주권,우량기업부,보통주,500,68949040,00389970,00389970,582
KR7093640001,093640,다믈멀티미디어,다믈멀티미디어,"Tamul Multimedia, Co., Ltd.",2007/10/19,KOSDAQ,주권,벤처기업부,보통주,500,13140876,00536888,00536888,2611
KR7340360007,340360,다보링크,다보링크,DAVOLINK,2019/12/19,KOSDAQ,주권,벤처기업부,보통주,100,40910160,01416642,01416642,264
KR7039560008,039560,다산네트웍스,다산네트웍스,"DASAN Networks, Inc.",2000/06/22,KOSDAQ,주권,벤처기업부,보통주,500,36380838,00268251,00268251,26410
KR7058730003,058730,다스코보통주,다스코,Development Advance Solution,2004/08/02,KOSPI,주권,,보통주,500,16300000,00353878,00353878,25112
KR7023590003,023590,다우기술보통주,다우기술,DaouTechnology,1997/08/27,KOSPI,주권,,보통주,500,44866617,00176914,00176914,631
KR7032190001,032190,다우데이타,다우데이타,DAOU DATA CORP.,1999/12/21,KOSDAQ,주권,우량기업부,보통주,500,38300000,00238782,00238782,46510
KR7323350009,323350,다원넥스뷰,다원넥스뷰,DAWON NEXVIEW,2019/05/21,KONEX,주권,일반기업부,보통주,500,917500,01344363,01344363,273
KR7068240001,068240,다원시스,다원시스,"DAWONSYS Co., LTD",2010/09/14,KOSDAQ,주권,우량기업부,보통주,500,31564407,00523307,00523307,2811
KR7145210001,145210,다이나믹디자인보통주,다이나믹디자인,Dynamic Design,2015/03/19,KOSPI,주권,,보통주,500,157607815,00453488,00453488,29294
KR7086080009,086080,다이노나,다이노나,DiNonA,2018/05/08,KONEX,주권,일반기업부,보통주,500,32931086,00364111,00364111,70113
KR7271850000,271850,다이오진,다이오진,DIOGENE,2017/06/19,KONEX,주권,일반기업부,보통주,100,3123000,01163050,01163050,701
KR7343090007,343090,단디바이오사이언스,단디바이오,DanDiBio,2020/04/24,KONEX,주권,일반기업부,보통주,1000,5458325,01413371,01413371,213
KR7019680008,019680,대교보통주,대교,DAEKYO,2004/02/03,KOSPI,주권,,보통주,500,84702850,00108913,00108913,851
KR7006370001,006370,대구백화점보통주,대구백화점,DaeguDepartmentStore,1988/10/10,KOSPI,주권,,보통주,5000,10821611,00108977,00108977,47111
KR7008060006,008060,대덕보통주,대덕,"DAEDUCK Co.,LTD",1989/01/26,KOSPI,주권,,보통주,500,33890150,00109189,00109189,64992
KR7353200009,353200,대덕전자보통주,대덕전자,DaeduckElectronics,2020/05/21,KOSPI,주권,,보통주,500,49416925,01478712,01478712,2622
KR7178600003,178600,대동고려삼 주식회사,대동고려삼,"DAEDONG KOREA GINSENG CO.,LTD.",2013/12/20,KONEX,주권,일반기업부,보통주,500,4449600,00910202,00910202,1079
KR7020400008,020400,대동금속,대동금속,DaedongMetal,1993/07/30,KOSDAQ,주권,중견기업부,보통주,1000,3189166,00191287,00191287,24312
KR7008830002,008830,대동기어,대동기어,DaedongGear,1991/05/17,KOSDAQ,주권,중견기업부,보통주,500,8987520,00109310,00109310,292
KR7000490003,000490,대동보통주,대동,DAEDONG CORPORATION,1975/06/27,KOSPI,주권,,보통주,1000,23728210,00109286,00109286,29210
KR7048470009,048470,대동스틸,대동스틸,"DAE DONG STEEL CO., LTD.",2002/01/10,KOSDAQ,주권,중견기업부,보통주,500,10000000,00109268,00109268,24199
KR7008110009,008110,대동전자보통주,대동전자,DAIDONGElECTRONICS,1990/06/05,KOSPI,주권,,보통주,500,10490447,00157104,00157104,264
KR7004780003,004780,대륙제관,대륙제관,DaeryukCan,1994/12/29,KOSDAQ,주권,우량기업부,보통주,500,15903199,00109587,00109587,25991
